row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm/chuyển từ vay dài hạn sang (*),Số tiền vay đã trả trong năm,Ảnh hưởng do chuyển đổi báo cáo,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm/chuyển từ vay dài hạn sang (*),numeric__Số tiền vay đã trả trong năm,numeric__Ảnh hưởng do chuyển đổi báo cáo,numeric__Số cuối năm
- Vay ngắn hạn ngân hàng và các tổ chức,- Vay ngắn hạn ngân hàng và các tổ chức,- Vay ngắn hạn ngân hàng và các tổ chức,207.381.748.726,-,(8.593.630.296),71.757.100,198.859.875.530,207381748726.0,,-8593630296.0,71757100.0,198859875530.0
- Vay ngắn hạn cá nhân,- Vay ngắn hạn cá nhân,- Vay ngắn hạn cá nhân,40.000.000,-,-,-,40.000.000,40000000.0,,,,40000000.0
- Các khoản mượn tiền khác,- Các khoản mượn tiền khác,- Các khoản mượn tiền khác,1.650.000.000,-,-,-,1.650.000.000,1650000000.0,,,,1650000000.0
- Vay dài hạn đến hạn trả,- Vay dài hạn đến hạn trả,- Vay dài hạn đến hạn trả,651.433.656.912,(6.808.820.000),(197.430.358.111),-,447.194.478.801,651433656912.0,-6808820000.0,-197430358111.0,,447194478801.0
- Trái phiếu phát hành đến hạn trả,- Trái phiếu phát hành đến hạn trả,- Trái phiếu phát hành đến hạn trả,374.814.331.456,114.000.000.000,(11.000.000.000),-,477.814.331.456,374814331456.0,114000000000.0,-11000000000.0,,477814331456.0
Cộng,Cộng,Cộng,1.235.319.737.094,107.191.180.000,(217.023.988.407),71.757.100,1.125.558.685.787,1235319737094.0,107191180000.0,-217023988407.0,71757100.0,1125558685787.0
