row_label_raw,row_label_full,Chi tiết,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
- Tiền thuê đất và nhà tại nước ngoài\( ^{(1)} \),- Tiền thuê đất và nhà tại nước ngoài\( ^{(1)} \),- Tiền thuê đất và nhà tại nước ngoài\( ^{(1)} \),29.801.522.006,30.350.252.478,29801522006.0,30350252478.0
- Chi phí trung tu các dự án BOT\( ^{(2)} \),- Chi phí trung tu các dự án BOT\( ^{(2)} \),- Chi phí trung tu các dự án BOT\( ^{(2)} \),41.893.924.455,61.317.231.051,41893924455.0,61317231051.0
- Chi phí dài han chờ phân bổ khác,- Chi phí dài han chờ phân bổ khác,- Chi phí dài han chờ phân bổ khác,943.323.066,12.410.943.541,943323066.0,12410943541.0
Cộng,Cộng,Cộng,72.638.769.527,104.078.427.070,72638769527.0,104078427070.0
