row_label_raw,row_label_full,Ông Bùi Pháp (Chủ tịch HĐQT),Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
- Tập đoàn chia cổ tức,- Tập đoàn chia cổ tức,- Tập đoàn chia cổ tức,360.000.000,-,360000000.0,
Cộng,Cộng,Cộng,360.000.000,-,360000000.0,
