row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm,Chuyển sang vay nợ đến hạn trả,Số tiền vay đã trả trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm,numeric__Chuyển sang vay nợ đến hạn trả,numeric__Số tiền vay đã trả trong năm,numeric__Số cuối năm
- Vay dài hạn ngân hàng và tổ chức khác,- Vay dài hạn ngân hàng và tổ chức khác,- Vay dài hạn ngân hàng và tổ chức khác,1.839.152.113.740,-,6.808.820.000,(300.138.452),1.845.660.795.288,1839152113740.0,,6808820000.0,-300138452.0,1845660795288.0
- Vay dài hạn trái phiếu thường,- Vay dài hạn trái phiếu thường,- Vay dài hạn trái phiếu thường,113.483.696.683,516.303.317,(114.000.000.000),-,-,113483696683.0,516303317.0,-114000000000.0,,
Cộng,Cộng,Cộng,1.952.635.810.423,516.303.317,(107.191.180.000),(300.138.452),1.845.660.795.288,1952635810423.0,516303317.0,-107191180000.0,-300138452.0,1845660795288.0
