row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,3.085.090.909,3.085.090.909,3085090909.0,3085090909.0
- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,1.776.000.000,1.776.000.000,1776000000.0,1776000000.0
- Công ty CP Dịch vụ Công Cộng Đức Long Bảo Lộc,- Công ty CP Dịch vụ Công Cộng Đức Long Bảo Lộc,- Công ty CP Dịch vụ Công Cộng Đức Long Bảo Lộc,1.309.090.909,2.147.165.375,1309090909.0,2147165375.0
Cộng,Cộng,Cộng,3.085.090.909,3.085.090.909,3085090909.0,3085090909.0
