row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"- Lãi tiền gửi, tiền cho vay","- Lãi tiền gửi, tiền cho vay","- Lãi tiền gửi, tiền cho vay",235.320.375.251,221.115.623.146,235320375251.0,221115623146.0
- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,225.036.000,225.036.000,225036000.0,225036000.0
- Lãi thoái vốn công ty con,- Lãi thoái vốn công ty con,- Lãi thoái vốn công ty con,1.310.469.321,137.216.968.747,1310469321.0,137216968747.0
- Chênh lệch tỷ giá,- Chênh lệch tỷ giá,- Chênh lệch tỷ giá,-,640.563.006,,640563006.0
- Khác,- Khác,- Khác,-,3.014,,3014.0
Cộng,Cộng,Cộng,236.855.880.572,359.198.193.913,236855880572.0,359198193913.0
