row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
- Chi phí lãi vay,- Chi phí lãi vay,- Chi phí lãi vay,311.271.437.435,343.290.742.925,311271437435.0,343290742925.0
- Lãi trái phiếu,- Lãi trái phiếu,- Lãi trái phiếu,50.206.458.242,51.749.786.348,50206458242.0,51749786348.0
- Lỗ chênh lệch tỷ giá,- Lỗ chênh lệch tỷ giá,- Lỗ chênh lệch tỷ giá,34.259.831.538,47.954.321.264,34259831538.0,47954321264.0
- Phí phát hành trái phiếu,- Phí phát hành trái phiếu,- Phí phát hành trái phiếu,516.303.317,518.560.004,516303317.0,518560004.0
- Dự phòng giảm giá các khoản đầu tư,- Dự phòng giảm giá các khoản đầu tư,- Dự phòng giảm giá các khoản đầu tư,31.589.677.024,-,31589677024.0,
- Lỗ thanh lý công ty con,- Lỗ thanh lý công ty con,- Lỗ thanh lý công ty con,-,46.923.937.762,,46923937762.0
- Khác,- Khác,- Khác,-,4.255.590.252,,4255590252.0
Cộng,Cộng,Cộng,427.843.707.556,494.692.938.555,427843707556.0,494692938555.0
