row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
- Chi phí nhân viên,- Chi phí nhân viên,- Chi phí nhân viên,72.726.495,73.747.864,72726495.0,73747864.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,-,73.920.000,,73920000.0
- Chi phí hoa hồng,- Chi phí hoa hồng,- Chi phí hoa hồng,3.282.932.976,3.724.533.594,3282932976.0,3724533594.0
- Chi phí vận chuyển,- Chi phí vận chuyển,- Chi phí vận chuyển,6.728.892.246,9.678.564.573,6728892246.0,9678564573.0
"- Chi phí dịch vụ mua ngoài, bằng tiền khác","- Chi phí dịch vụ mua ngoài, bằng tiền khác","- Chi phí dịch vụ mua ngoài, bằng tiền khác",1.028.214.728,4.484.382.642,1028214728.0,4484382642.0
Cộng,Cộng,Cộng,11.112.766.445,18.035.148.673,11112766445.0,18035148673.0
