row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1,1,1,2,3,4,5,2.0,3.0,4.0,5.0
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,VI.1,1.347.873.447.005,1.549.207.937.792,,,1347873447005.0,1549207937792.0
02,02,02,Các khoản giảm trừ doanh thu,,1.349.785,4.766.166.663,,,1349785.0,4766166663.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,,1.347.872.097.220,1.544.441.771.129,,,1347872097220.0,1544441771129.0
11,11,11,Giá vốn hàng bán,VI.2,1.020.596.883.021,1.255.642.599.680,,,1020596883021.0,1255642599680.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,327.275.214.199,288.799.171.449,,,327275214199.0,288799171449.0
21,21,21,Doanh thu hoạt động tài chính,VI.3,236.855.880.572,359.198.193.913,,,236855880572.0,359198193913.0
22,22,22,Chi phí tài chính,VI.4,427.843.707.556,494.692.938.555,,,427843707556.0,494692938555.0
23,23,23,-Trong đó: Chi phí lãi vay,,361.994.198.994,395.559.089.277,,,361994198994.0,395559089277.0
24,24,24,"Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",VI.5,108.632.858,(329.172.329),,,108632858.0,-329172329.0
25,25,25,Chi phí bán hàng,VI.6,11.112.766.445,18.035.148.673,,,11112766445.0,18035148673.0
26,26,26,Chi phí quản lý doanh nghiệp,VI.7,1.289.316.973.159,120.227.377.056,,,1289316973159.0,120227377056.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,(1.164.033.719.531),14.712.728.749,,,-1164033719531.0,14712728749.0
31,31,31,Thu nhập khác,VI.8,6.414.292.134,7.389.796.447,,,6414292134.0,7389796447.0
32,32,32,Chi phí khác,VI.9,26.109.104.918,17.391.117.902,,,26109104918.0,17391117902.0
40,40,40,Lợi nhuận khác,,(19.694.812.784),(10.001.321.455),,,-19694812784.0,-10001321455.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,(1.183.728.532.315),4.711.407.294,,,-1183728532315.0,4711407294.0
51,51,51,Chi phí thuế thu nhập doanh nghiệp hiện hành,V.19,12.534.100.009,8.089.230.124,,,12534100009.0,8089230124.0
52,52,52,Chi phí thuế thu nhập doanh nghiệp hoãn lại,,914.217.926,(15.170.424.775),,,914217926.0,-15170424775.0
60,60,60,Lợi nhuận sau thuế thu nhập doanh nghiệp,,(1.197.176.850.250),11.792.601.945,,,-1197176850250.0,11792601945.0
61,61,61,Lợi nhuận sau thuế của công ty mẹ,,(1.219.413.266.472),16.673.387.564,,,-1219413266472.0,16673387564.0
62,62,62,Lợi nhuận sau thuế của cổ đông không kiểm soát,,22.236.416.222,(4.880.785.619),,,22236416222.0,-4880785619.0
70,70,70,Lãi cơ bản trên cổ phiếu,VI.11,(4.074),56,,,-4074.0,56.0
71,71,71,Lãi suy giảm trên cổ phiếu,VI.12,(4.074),56,,,-4074.0,56.0
