row_label_raw,row_label_full,Nhà máy Sợi Nam Định,31/12/2017VND > 17.326.009.802,1/1/2017VND > 21.985.386.962,numeric__31/12/2017VND > 17.326.009.802,numeric__1/1/2017VND > 21.985.386.962
Nhà máy Sản xuất vải Yarn Dyed,Nhà máy Sản xuất vải Yarn Dyed,Nhà máy Sản xuất vải Yarn Dyed,6.714.821.764,13.410.122.957,6714821764.0,13410122957.0
Nhà máy Sợi Phú Cường,Nhà máy Sợi Phú Cường,Nhà máy Sợi Phú Cường,-,20.766.833.497,,20766833497.0
Nhà máy May Cần Thơ,Nhà máy May Cần Thơ,Nhà máy May Cần Thơ,7.492.867.447,1.899.975.723,7492867447.0,1899975723.0
Nhà máy May Bạc Liêu,Nhà máy May Bạc Liêu,Nhà máy May Bạc Liêu,-,14.048.857.262,,14048857262.0
Nhà máy May Quảng Bình,Nhà máy May Quảng Bình,Nhà máy May Quảng Bình,-,5.557.770.050,,5557770050.0
Nhà máy May Tuyên Quang,Nhà máy May Tuyên Quang,Nhà máy May Tuyên Quang,10.205.514.823,29.215.075.863,10205514823.0,29215075863.0
Nhà máy Liên hợp Sợi-Dệt-Nhuộm-May Quảng Nam,Nhà máy Liên hợp Sợi-Dệt-Nhuộm-May Quảng Nam,Nhà máy Liên hợp Sợi-Dệt-Nhuộm-May Quảng Nam,66.631.675.190,6.335.837.250,66631675190.0,6335837250.0
Các công trình khác,Các công trình khác,Các công trình khác,17.601.188.943,11.926.070.935,17601188943.0,11926070935.0
,,,125.972.077.969,125.145.930.499,125972077969.0,125145930499.0
