row_label_raw,row_label_full,STT,Đơn vị,Tổng doanh thu2017VND,Chỉ tiết doanh thu > Doanh thu bán hàng và cung cấp dịch vụ2017VND,Chỉ tiết doanh thu > Doanh thu hoạt động tài chính2017VND,Chỉ tiết doanh thu > Thu nhập khác2017VND,Lợi nhuận/(lỗ)sau thuế TNDN2017VND,numeric__Đơn vị,numeric__Tổng doanh thu2017VND,numeric__Chỉ tiết doanh thu > Doanh thu bán hàng và cung cấp dịch vụ2017VND,numeric__Chỉ tiết doanh thu > Doanh thu hoạt động tài chính2017VND,numeric__Chỉ tiết doanh thu > Thu nhập khác2017VND,numeric__Lợi nhuận/(lỗ)sau thuế TNDN2017VND
1,1,1,Văn phòng Công ty mẹ,612.908.549.707,132.829.744.186,480.068.093.773,10.711.748,291.746.562.160,,612908549707.0,132829744186.0,480068093773.0,10711748.0,291746562160.0
2,2,2,Các đơn vị phụ thuộcTrung tâm xử lý nước thải KCNDệt May Phố NóiChi nhánh Tập đoàn Đệt MayViệt Nam tại TP. Hồ Chí MinhXí nghiệp May Vinatex Quảng NgãiNhà máy Sợi Phú HưngNhà máy May Vinatex Kiên GiangNhà máy Sản xuất vải Yarn DyedNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam Định,5.320.717.937,4.800.564.185,1.196.371,518.957.381,26.540.829,,5320717937.0,4800564185.0,1196371.0,518957381.0,26540829.0
2,2,2,Các đơn vị phụ thuộcTrung tâm xử lý nước thải KCNDệt May Phố NóiChi nhánh Tập đoàn Đệt MayViệt Nam tại TP. Hồ Chí MinhXí nghiệp May Vinatex Quảng NgãiNhà máy Sợi Phú HưngNhà máy May Vinatex Kiên GiangNhà máy Sản xuất vải Yarn DyedNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam Định,73.226.151.088,72.807.544.125,418.606.963,-,(3.415.187.023),,73226151088.0,72807544125.0,418606963.0,,-3415187023.0
2,2,2,Các đơn vị phụ thuộcTrung tâm xử lý nước thải KCNDệt May Phố NóiChi nhánh Tập đoàn Đệt MayViệt Nam tại TP. Hồ Chí MinhXí nghiệp May Vinatex Quảng NgãiNhà máy Sợi Phú HưngNhà máy May Vinatex Kiên GiangNhà máy Sản xuất vải Yarn DyedNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam Định,123.314.088,123.245.867,68.221,-,(921.807.148),,123314088.0,123245867.0,68221.0,,-921807148.0
2,2,2,Các đơn vị phụ thuộcTrung tâm xử lý nước thải KCNDệt May Phố NóiChi nhánh Tập đoàn Đệt MayViệt Nam tại TP. Hồ Chí MinhXí nghiệp May Vinatex Quảng NgãiNhà máy Sợi Phú HưngNhà máy May Vinatex Kiên GiangNhà máy Sản xuất vải Yarn DyedNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam Định,440.562.026.652,437.821.506.671,2.432.907.881,307.612.100,11.287.681.654,,440562026652.0,437821506671.0,2432907881.0,307612100.0,11287681654.0
2,2,2,Các đơn vị phụ thuộcTrung tâm xử lý nước thải KCNDệt May Phố NóiChi nhánh Tập đoàn Đệt MayViệt Nam tại TP. Hồ Chí MinhXí nghiệp May Vinatex Quảng NgãiNhà máy Sợi Phú HưngNhà máy May Vinatex Kiên GiangNhà máy Sản xuất vải Yarn DyedNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam Định,3.239,-,3.239,-,(1.746.159),,3239.0,,3239.0,,-1746159.0
2,2,2,Các đơn vị phụ thuộcTrung tâm xử lý nước thải KCNDệt May Phố NóiChi nhánh Tập đoàn Đệt MayViệt Nam tại TP. Hồ Chí MinhXí nghiệp May Vinatex Quảng NgãiNhà máy Sợi Phú HưngNhà máy May Vinatex Kiên GiangNhà máy Sản xuất vải Yarn DyedNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam Định,83.722.306.734,83.386.030.063,8.257.837,328.018.834,(32.512.260.239),,83722306734.0,83386030063.0,8257837.0,328018834.0,-32512260239.0
2,2,2,Các đơn vị phụ thuộcTrung tâm xử lý nước thải KCNDệt May Phố NóiChi nhánh Tập đoàn Đệt MayViệt Nam tại TP. Hồ Chí MinhXí nghiệp May Vinatex Quảng NgãiNhà máy Sợi Phú HưngNhà máy May Vinatex Kiên GiangNhà máy Sản xuất vải Yarn DyedNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam Định,323.120.576.282,322.173.469.425,651.250.963,295.855.894,(6.216.879.671),,323120576282.0,322173469425.0,651250963.0,295855894.0,-6216879671.0
2,2,2,Các đơn vị phụ thuộcTrung tâm xử lý nước thải KCNDệt May Phố NóiChi nhánh Tập đoàn Đệt MayViệt Nam tại TP. Hồ Chí MinhXí nghiệp May Vinatex Quảng NgãiNhà máy Sợi Phú HưngNhà máy May Vinatex Kiên GiangNhà máy Sản xuất vải Yarn DyedNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam Định,260.555.929.160,259.291.747.044,904.360.426,359.821.690,(4.502.750.746),,260555929160.0,259291747044.0,904360426.0,359821690.0,-4502750746.0
3,3,3,Tổng cộng,1.799.539.574.887,1.313.233.851.566,484.484.745.674,1.820.977.647,255.490.153.657,,1799539574887.0,1313233851566.0,484484745674.0,1820977647.0,255490153657.0
