row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Bán hàng,Tổng doanh thu > ▪ Bán hàng,▪ Bán hàng,1.203.766.796.156,649.027.798.647,1203766796156.0,649027798647.0
▪ Dịch vụ gia công,Tổng doanh thu > ▪ Dịch vụ gia công,▪ Dịch vụ gia công,56.650.568.317,61.647.041.009,56650568317.0,61647041009.0
▪ Cung cấp dịch vụ,Tổng doanh thu > ▪ Cung cấp dịch vụ,▪ Cung cấp dịch vụ,4.800.564.185,16.891.366.173,4800564185.0,16891366173.0
▪ Doanh thu cho thuê,Tổng doanh thu > ▪ Doanh thu cho thuê,▪ Doanh thu cho thuê,35.379.360.769,25.417.742.839,35379360769.0,25417742839.0
▪ Khác,Tổng doanh thu > ▪ Khác,▪ Khác,12.636.562.139,13.467.258.219,12636562139.0,13467258219.0
,,,1.313.233.851.566,766.451.206.887,1313233851566.0,766451206887.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
▪ Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,-,(1.022.229.876),,-1022229876.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,1.313.233.851.566,765.428.977.011,1313233851566.0,765428977011.0
