row_label_raw,row_label_full,col_0,31/12/2017VND,1/1/2017VNDĐã điều chỉnh lại,numeric__31/12/2017VND,numeric__1/1/2017VNDĐã điều chỉnh lại
Phải thu dài hạn khác từ công ty con,Phải thu dài hạn khác từ công ty con,Phải thu dài hạn khác từ công ty con,Phải thu dài hạn khác từ công ty con,Phải thu dài hạn khác từ công ty con,,
Tài sản bàn giao cho Công ty TNHH Tổng Công ty ĐệtMay Miền Bắc – Vinatex (i),Phải thu dài hạn khác từ công ty con > Tài sản bàn giao cho Công ty TNHH Tổng Công ty ĐệtMay Miền Bắc – Vinatex (i),Tài sản bàn giao cho Công ty TNHH Tổng Công ty ĐệtMay Miền Bắc – Vinatex (i),153.678.500.495,68.483.969.478,153678500495.0,68483969478.0
Phải thu từ Công ty TNHH Một thành viên Đệt 8-3 (ii),Phải thu dài hạn khác từ công ty con > Phải thu từ Công ty TNHH Một thành viên Đệt 8-3 (ii),Phải thu từ Công ty TNHH Một thành viên Đệt 8-3 (ii),170.496.650.079,170.496.650.079,170496650079.0,170496650079.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,,
Đặt cọc tiền thuê văn phòng,Phải thu dài hạn khác > Đặt cọc tiền thuê văn phòng,Đặt cọc tiền thuê văn phòng,5.311.153.500,5.311.153.500,5311153500.0,5311153500.0
Khác,Phải thu dài hạn khác > Khác,Khác,4.003.286.359,3.286.359,4003286359.0,3286359.0
,,,333.489.590.433,244.295.059.416,333489590433.0,244295059416.0
