row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2019 Phải trả Triệu VND > 35.912,Số phát sinh trong năm Phát sinh tăng Triệu VND > 90.803,Phát sinh giảm Triệu VND > (119.460),31/12/2019 Phải trả Triệu VND > 7.255,numeric__1/1/2019 Phải trả Triệu VND > 35.912,numeric__Số phát sinh trong năm Phát sinh tăng Triệu VND > 90.803,numeric__Phát sinh giảm Triệu VND > (119.460),numeric__31/12/2019 Phải trả Triệu VND > 7.255
Thuế TNDN,Thuế TNDN,Thuế TNDN,221.929,571.851,(741.739),52.041,221929.0,571851.0,-741739.0,52041.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,18.156,187.111,(174.499),30.768,18156.0,187111.0,-174499.0,30768.0
,,,275.997,849.765,(1.035.698),90.064,275997.0,849765.0,-1035698.0,90064.0
