row_label_raw,row_label_full,Loại tiền gửi,Tỷ lệ dự trữ bắt buộc,Tỷ lệ dự trữ bắt buộc_1,numeric__Tỷ lệ dự trữ bắt buộc,numeric__Tỷ lệ dự trữ bắt buộc_1
Loại tiền gửi,Loại tiền gửi,Loại tiền gửi,31/12/2019,31/12/2018,,
▪ Tiền gửi bằng đồng tiền khác LAK có thời hạn dưới 12 tháng,Loại tiền gửi > ▪ Tiền gửi bằng đồng tiền khác LAK có thời hạn dưới 12 tháng,▪ Tiền gửi bằng đồng tiền khác LAK có thời hạn dưới 12 tháng,"10,00%","10,00%",0.1,0.1
▪ Tiền gửi bằng đồng tiền khác LAK có thời hạn từ 12 tháng trở lên,Loại tiền gửi > ▪ Tiền gửi bằng đồng tiền khác LAK có thời hạn từ 12 tháng trở lên,▪ Tiền gửi bằng đồng tiền khác LAK có thời hạn từ 12 tháng trở lên,"0,00%","0,00%",0.0,0.0
▪ Tiền gửi bằng LAK có thời hạn dưới 12 tháng,Loại tiền gửi > ▪ Tiền gửi bằng LAK có thời hạn dưới 12 tháng,▪ Tiền gửi bằng LAK có thời hạn dưới 12 tháng,"5,00%","5,00%",0.05,0.05
▪ Tiền gửi bằng LAK có thời hạn từ 12 tháng trở lên,Loại tiền gửi > ▪ Tiền gửi bằng LAK có thời hạn từ 12 tháng trở lên,▪ Tiền gửi bằng LAK có thời hạn từ 12 tháng trở lên,"0,00%","0,00%",0.0,0.0
