row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018 Phải trả Triệu VND > 43.051,Số phát sinh trong năm > Phát sinh tăng Triệu VND > 91.569,Số phát sinh trong năm > Phát sinh giảm Triệu VND > (98.708),31/12/2018 Phải trả Triệu VND > 35.912,numeric__1/1/2018 Phải trả Triệu VND > 43.051,numeric__Số phát sinh trong năm > Phát sinh tăng Triệu VND > 91.569,numeric__Số phát sinh trong năm > Phát sinh giảm Triệu VND > (98.708),numeric__31/12/2018 Phải trả Triệu VND > 35.912
Thuế TNDN,Thuế TNDN,Thuế TNDN,178.226,421.534,(377.831),221.929,178226.0,421534.0,-377831.0,221929.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,8.236,120.177,(110.257),18.156,8236.0,120177.0,-110257.0,18156.0
,,,229.513,633.280,(586.796),275.997,229513.0,633280.0,-586796.0,275997.0
