row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ứng trước từ người mua,Ứng trước từ người mua,Ứng trước từ người mua,-,5.004.153.000,,5004153000.0
Công ty Cổ phần sản xuất Thiết bị Điện Đông Anh,Công ty Cổ phần sản xuất Thiết bị Điện Đông Anh,Công ty Cổ phần sản xuất Thiết bị Điện Đông Anh,-,5.004.153.000,,5004153000.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,-,3.287.671,,3287671.0
Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,-,3.287.671,,3287671.0
Phải trả khác ngắn hạn,Phải trả khác ngắn hạn,Phải trả khác ngắn hạn,1.135.068.493,213.444.383.562,1135068493.0,213444383562.0
Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,1.041.095.890,2.082.191.782,1041095890.0,2082191782.0
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,93.972.603,-,93972603.0,
Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,-,200.000.000.000,,200000000000.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,10.958.904.109,,10958904109.0
Công Ty Cổ Phần Phú Thạnh Mỹ,Công Ty Cổ Phần Phú Thạnh Mỹ,Công Ty Cổ Phần Phú Thạnh Mỹ,-,403.287.671,,403287671.0
Phải trả khác dài hạn,Phải trả khác dài hạn,Phải trả khác dài hạn,2.630.011.334,3.287.514.170,2630011334.0,3287514170.0
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,2.630.011.334,3.287.514.170,2630011334.0,3287514170.0
Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,70.000.000.000,90.000.000.000,70000000000.0,90000000000.0
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,70.000.000.000,-,70000000000.0,
Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,-,40.000.000.000,,40000000000.0
Công ty Cổ phần Phú Thạnh Mỹ,Công ty Cổ phần Phú Thạnh Mỹ,Công ty Cổ phần Phú Thạnh Mỹ,-,20.000.000.000,,20000000000.0
Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,-,30.000.000.000,,30000000000.0
Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,50.000.000.000,680.000.000.000,50000000000.0,680000000000.0
Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,50.000.000.000,80.000.000.000,50000000000.0,80000000000.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,600.000.000.000,,600000000000.0
