row_label_raw,row_label_full,Số cuối năm,Số đầu năm,numeric__Số đầu năm
VND,VND,VND,VND,
1.096.125.470.514,VND > 1.096.125.470.514,1.096.125.470.514,459.749.058.972,459749058972.0
50.000.000.000,VND > 50.000.000.000,50.000.000.000,1.496.376.411.542,1496376411542.0
-,VND > -,-,80.000.000.000,80000000000.0
1.146.125.470.514,VND > 1.146.125.470.514,1.146.125.470.514,2.036.125.470.514,2036125470514.0
