row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,1.254.055.156.581,912.546.851.205,,1.0,1254055156581.0,912546851205.0
2.,2.,2.,Điều chỉnh cho các khoản:,,,,,,,
2.,2. > 2.,2.,Khấu hao tài sản cố định,02,2.432.363.101,799.772.576,,2.0,2432363101.0,799772576.0
2.,2. > 2.,2.,Các khoản dự phòng,03,(79.838.395.469),117.698.545.527,,3.0,-79838395469.0,117698545527.0
2.,2. > 2.,2.,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,6.832.895.984,241.169.038,,4.0,6832895984.0,241169038.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(1.450.095.909.188),(1.350.610.701.987),,5.0,-1450095909188.0,-1350610701987.0
2.,2. > 2.,2.,Chi phí lãi vay và chi phí phát hành trái phiếu,06,171.236.022.854,240.183.868.361,,6.0,171236022854.0,240183868361.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,(95.377.866.137),"(79.140.495,280)",,8.0,-95377866137.0,-79140495.28
3.,2. > 3.,3.,Giảm các khoản phải thu,09,253.143.763.752,84.264.807.725,,9.0,253143763752.0,84264807725.0
3.,2. > 3.,3.,(Tăng) hàng tồn kho,10,(130.807.200.558),-,,10.0,-130807200558.0,
3.,2. > 3.,3.,"(Giảm) các khoản phải trả (Không bao gồm thuế thu nhập doanh nghiệp phải nộp, lãi tiền vay phải trả)",11,(290.726.350.979),(76.052.403.821),,11.0,-290726350979.0,-76052403821.0
3.,2. > 3.,3.,Giảm/(tăng) chi phí trả trước,12,5.442.278.340,(10.571.020.632),,12.0,5442278340.0,-10571020632.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(186.611.289.648),(234.664.889.588),,14.0,-186611289648.0,-234664889588.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(79.300.000),(95.748.000),,17.0,-79300000.0,-95748000.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,(445.015.965.230),(316.259.749.596),,20.0,-445015965230.0,-316259749596.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(6.283.024.230),(5.955.062.085),,21.0,-6283024230.0,-5955062085.0
2.,II. > 2.,2.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(555.000.000.000),(400.000.000.000),,23.0,-555000000000.0,-400000000000.0
3.,II. > 3.,3.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,550.000.000.000,300.000.000.000,,24.0,550000000000.0,300000000000.0
4.,II. > 4.,4.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,(176.113.677.316),(431.155.386.309),,25.0,-176113677316.0,-431155386309.0
5.,II. > 5.,5.,Tiền thu hồi đầu tư vốn vào đơn vị khác,26,849.850.000.000,1.239.663.600.000,,26.0,849850000000.0,1239663600000.0
6.,II. > 6.,6.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,1.381.875.880.026,809.034.666.084,,27.0,1381875880026.0,809034666084.0
6.,II. > 6.,6.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,2.044.329.178.480,1.511.587.817.690,,30.0,2044329178480.0,1511587817690.0
