row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,471.110.344.808,109.509.154.130,471110344808.0,109509154130.0
Công ty Cổ phần Hạ Tầng GELEX,Công ty Cổ phần Hạ Tầng GELEX,Công ty Cổ phần Hạ Tầng GELEX,420.528.062.534,-,420528062534.0,
Công ty cổ phần sản xuất máy biến áp truyền tải MEE,Công ty cổ phần sản xuất máy biến áp truyền tải MEE,Công ty cổ phần sản xuất máy biến áp truyền tải MEE,36.230.999.745,-,36230999745.0,
Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,9.069.148.772,644.451.498,9069148772.0,644451498.0
Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,4.592.619.856,5.156.298.252,4592619856.0,5156298252.0
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,689.513.901,6.151.377.956,689513901.0,6151377956.0
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,-,97.557.026.424,,97557026424.0
Trả trước cho nhà cung cấp,Trả trước cho nhà cung cấp,Trả trước cho nhà cung cấp,-,1.048.512.697,,1048512697.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,1.048.512.697,,1048512697.0
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,405.000.000.000,400.000.000.000,405000000000.0,400000000000.0
Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,225.000.000.000,-,225000000000.0,
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,150.000.000.000,-,150000000000.0,
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,30.000.000.000,400.000.000.000,30000000000.0,400000000000.0
Phải thu khác ngắn hạn,Phải thu khác ngắn hạn,Phải thu khác ngắn hạn,1.654.520.546,5.819.178.083,1654520546.0,5819178083.0
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,1.305.205.478,5.819.178.083,1305205478.0,5819178083.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,349.315.068,-,349315068.0,
Phải trả người bán,Phải trả người bán,Phải trả người bán,63.393.335.671,16.278.203.947,63393335671.0,16278203947.0
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,63.393.335.671,16.268.833.756,63393335671.0,16268833756.0
Công ty Cổ phần Chứng khoán VIX,Công ty Cổ phần Chứng khoán VIX,Công ty Cổ phần Chứng khoán VIX,-,9.370.191,,9370191.0
