row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Viểm Giảm,Số cuối năm > Giá trị,Số cuối năm > ViND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Viểm Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > ViND Số có khả năng trả nợ
Vay ngân hàng (i),Vay ngân hàng (i),Vay ngân hàng (i),896.376.411.542,896.376.411.542,-,896.376.411.542,-,-,896376411542.0,896376411542.0,,896376411542.0,,
Vay bên liên quan(Chi tiết trình bày tại Thuyết minh số 29),Vay bên liên quan(Chi tiết trình bày tại Thuyết minh số 29),Vay bên liên quan(Chi tiết trình bày tại Thuyết minh số 29),680.000.000.000,680.000.000.000,-,630.000.000.000,50.000.000.000,50.000.000.000,680000000000.0,680000000000.0,,630000000000.0,50000000000.0,50000000000.0
,,,1.576.376.411.542,1.576.376.411.542,-,1.526.376.411.542,50.000.000.000,50.000.000.000,1576376411542.0,1576376411542.0,,1526376411542.0,50000000000.0,50000000000.0
