row_label_raw,row_label_full,Vay ngắn hạn,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hàng (i),Vay ngắn hàng (i),Vay ngắn hàng (i),59.155.210.166,59.155.210.166,786.973.921.751,534.123.351.674,312.005.780.243,312.005.780.243,59155210166.0,59155210166.0,786973921751.0,534123351674.0,312005780243.0,312005780243.0
Vay ngắn hạn các bên liên quan (Chi tiết trình bày tại Thuyết minh số 29),Vay ngắn hạn các bên liên quan (Chi tiết trình bày tại Thuyết minh số 29),Vay ngắn hạn các bên liên quan (Chi tiết trình bày tại Thuyết minh số 29),90.000.000.000,90.000.000.000,500.000.000.000,520.000.000.000,70.000.000.000,70.000.000.000,90000000000.0,90000000000.0,500000000000.0,520000000000.0,70000000000.0,70000000000.0
,,,149.155.210.166,149.155.210.166,1.286.973.921.751,1.054.123.351.674,382.005.780.243,382.005.780.243,149155210166.0,149155210166.0,1286973921751.0,1054123351674.0,382005780243.0,382005780243.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,,,,,,,,,,,,
Vay dài hạn đến hạn trả ngân hàng,Vay dài hạn đến hạn trả > Vay dài hạn đến hạn trả ngân hàng,Vay dài hạn đến hạn trả ngân hàng,459.749.058.972,459.749.058.972,896.376.411.542,260.000.000.000,1.096.125.470.514,1.096.125.470.514,459749058972.0,459749058972.0,896376411542.0,260000000000.0,1096125470514.0,1096125470514.0
,,,459.749.058.972,459.749.058.972,896.376.411.542,260.000.000.000,1.096.125.470.514,1.096.125.470.514,459749058972.0,459749058972.0,896376411542.0,260000000000.0,1096125470514.0,1096125470514.0
,,,608.904.269.138,608.904.269.138,2.183.350.333.293,1.314.123.351.674,1.478.131.250.757,1.478.131.250.757,608904269138.0,608904269138.0,2183350333293.0,1314123351674.0,1478131250757.0,1478131250757.0
