row_label_raw,row_label_full,Năm phát sinh,Có thể chuyển lỗ đến năm,Số lỗ phát sinh,Đã chuyển lỗ đến ngày 31 tháng 12 năm 2022,Số lỗ được chuyển trong năm,Đã chuyển lỗ đến ngày 31 tháng 12 năm 2023,Chưa chuyển lỗ tại ngày 31 tháng 12 năm 2023,numeric__Có thể chuyển lỗ đến năm,numeric__Số lỗ phát sinh,numeric__Đã chuyển lỗ đến ngày 31 tháng 12 năm 2022,numeric__Số lỗ được chuyển trong năm,numeric__Đã chuyển lỗ đến ngày 31 tháng 12 năm 2023,numeric__Chưa chuyển lỗ tại ngày 31 tháng 12 năm 2023
,,,,VND,,,VND,VND,,,,,,
2019,2019,2019,2024,15.330.193.828,(15.330.193.828),-,(15.330.193.828),-,2024.0,15330193828.0,-15330193828.0,,-15330193828.0,
2020,2020,2020,2025,86.411.008.014,(58.693.000.314),(27.718.007.700),(86.411.008.014),-,2025.0,86411008014.0,-58693000314.0,-27718007700.0,-86411008014.0,
2021,2021,2021,2026,124.410.522.883,-,(48.801.257.174),(48.801.257.174),75.609.265.709,2026.0,124410522883.0,,-48801257174.0,-48801257174.0,75609265709.0
,,,,226.151.724.725,(74.023.194.142),(76.519.264.874),(150.542.459.016),75.609.265.709,,226151724725.0,-74023194142.0,-76519264874.0,-150542459016.0,75609265709.0
