row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Máy móc và thiết bị,Máy móc và thiết bị,Máy móc và thiết bị,03 - 05,
Phương tiện vận tải,Phương tiện vận tải,Phương tiện vận tải,04 - 10,
Thiết bị văn phòng,Thiết bị văn phòng,Thiết bị văn phòng,03 - 05,
