row_label_raw,row_label_full,Ông Nguyễn Văn Tuân,Chủ tịch,numeric__Chủ tịch
Ông Đăng Phan Tường,Ông Đăng Phan Tường,Ông Đăng Phan Tường,Thành viên,
Ông Đỗ Duy Hưng,Ông Đỗ Duy Hưng,Ông Đỗ Duy Hưng,Thành viên,
Ông Nguyễn Trọng Trung,Ông Nguyễn Trọng Trung,Ông Nguyễn Trọng Trung,Thành viên,
Ông Lê Bá Thọ,Ông Lê Bá Thọ,Ông Lê Bá Thọ,Thành viên (Bổ nhiệm ngày 19 tháng 4 năm 2023),
Ông Nguyễn Trọng Tiếu,Ông Nguyễn Trọng Tiếu,Ông Nguyễn Trọng Tiếu,Thành viên (Miễn nhiệm ngày 19 tháng 4 năm 2023),
