row_label_raw,row_label_full,b1) Đầu tư vào công ty conCông ty Cổ phần Sản xuất ống thépDầu Khí Việt Nam > Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam > Công ty Cổ phần CNG Việt Nam > Công ty Cổ phần Kinh doanh LPGViệt Nam,"Tỷ lệsở hữu > 99,99% > 50,50% > 56,00% > 51,31%",Giá gốc > VND > 3.756.037.870.394 > 1.858.375.690.000 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900,Giá gốc > VND > (1.008.166.422.615) > (1.002.281.848.064) > -,Số cuối năm > Giá trị ghi số của khoản đầu tư > 2.747.871.447.779 > 856.093.841.936 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900,Số cuối năm > VND > 3.745.870.071.633 > 1.858.375.690.000 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900,Giá gốc > Giá trị ghi số của khoản đầu tư > (1.048.614.760.986) > (1.043.715.188.565) > -,Giá gốc > VND > 2.697.255.310.647 > 814.660.501.435(**) > 837.605.785.000 (*) > 481.819.822.512 (*) > 206.166.408.900 (*),Số đầu năm > Giá trị ghi số của khoản đầu tư,Số đầu năm,"numeric__Tỷ lệsở hữu > 99,99% > 50,50% > 56,00% > 51,31%",numeric__Giá gốc > VND > 3.756.037.870.394 > 1.858.375.690.000 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900,numeric__Giá gốc > VND > (1.008.166.422.615) > (1.002.281.848.064) > -,numeric__Số cuối năm > Giá trị ghi số của khoản đầu tư > 2.747.871.447.779 > 856.093.841.936 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900,numeric__Số cuối năm > VND > 3.745.870.071.633 > 1.858.375.690.000 > 837.605.785.000 > 481.819.822.512 > 206.166.408.900,numeric__Giá gốc > Giá trị ghi số của khoản đầu tư > (1.048.614.760.986) > (1.043.715.188.565) > -,numeric__Giá gốc > VND > 2.697.255.310.647 > 814.660.501.435(**) > 837.605.785.000 (*) > 481.819.822.512 (*) > 206.166.408.900 (*),numeric__Số đầu năm > Giá trị ghi số của khoản đầu tư,numeric__Số đầu năm
Công ty TNHH Kho cảng LNG Sơn Mỹ,Công ty TNHH Kho cảng LNG Sơn Mỹ,Công ty TNHH Kho cảng LNG Sơn Mỹ,"61,00%",183.000.000.000,(5.059.068.200),177.940.931.800,183.000.000.000,(4.095.138.504),178.904.861.496(**),,,0.61,183000000000.0,-5059068200.0,177940931800.0,183000000000.0,-4095138504.0,,,
Công ty Cổ phần Bọc ống Dầu khíViệt Nam,Công ty Cổ phần Bọc ống Dầu khíViệt Nam,Công ty Cổ phần Bọc ống Dầu khíViệt Nam,"52,94%",127.902.365.221,-,127.902.365.221,127.902.365.221,-,127.902.365.221 (*),,,0.5294,127902365221.0,,127902365221.0,127902365221.0,,,,
Công ty Cổ phần LNG Việt Nam,Công ty Cổ phần LNG Việt Nam,Công ty Cổ phần LNG Việt Nam,"51,00%",51.000.000.000,(825.506.351),50.174.493.649,51.000.000.000,(804.433.917),50.195.566.083(**),,,0.51,51000000000.0,-825506351.0,50174493649.0,51000000000.0,-804433917.0,,,
PetroVietnam Gas International Trading Company Pte. Ltd.,PetroVietnam Gas International Trading Company Pte. Ltd.,PetroVietnam Gas International Trading Company Pte. Ltd.,100%,10.167.798.761,-,10.167.798.761,-,-,-(**),,,1.0,10167798761.0,,10167798761.0,,,,,
"b2) Đầu tư vào công ty liên doanh, liên kết","b2) Đầu tư vào công ty liên doanh, liên kết","b2) Đầu tư vào công ty liên doanh, liên kết",,284.460.000.000,(19.475.719.328),264.984.280.672,284.460.000.000,(23.163.239.753),261.296.760.247,,,,284460000000.0,-19475719328.0,264984280672.0,284460000000.0,-23163239753.0,261296760247.0,,
Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,"35,26%",226.460.000.000,-,226.460.000.000,226.460.000.000,-,226.460.000.000 (*),,,0.35259999999999997,226460000000.0,,226460000000.0,226460000000.0,,,,
Công ty TNHH Khí Nhiên liệu Giao thông Vận tải PVGazprom,Công ty TNHH Khí Nhiên liệu Giao thông Vận tải PVGazprom,Công ty TNHH Khí Nhiên liệu Giao thông Vận tải PVGazprom,"29,00%",58.000.000.000,(19.475.719.328),38.524.280.672,58.000.000.000,(23.163.239.753),34.836.760.247(**),,,0.29,58000000000.0,-19475719328.0,38524280672.0,58000000000.0,-23163239753.0,,,
,,,,4.040.497.870.394,(1.027.642.141.943),3.012.855.728.451,4.030.330.071.633,(1.071.778.000.739),2.958.552.070.894,,,,4040497870394.0,-1027642141943.0,3012855728451.0,4030330071633.0,-1071778000739.0,2958552070894.0,,
