row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Cuu Long Basin (i),Cuu Long Basin (i),Cuu Long Basin (i),"1,994,818,250,165","1,994,818,250,165",,
PM3 - Ca Mau (i),PM3 - Ca Mau (i),PM3 - Ca Mau (i),"562,856,418,929","492,653,883,884",,
Nam Con Son 2 Pipeline - Phase 2 pipeline and Sao Vang,Nam Con Son 2 Pipeline - Phase 2 pipeline and Sao Vang,Nam Con Son 2 Pipeline - Phase 2 pipeline and Sao Vang,"196,930,000,000","143,690,000,000",,
Dai Nguyet pipeline (ii),Dai Nguyet pipeline (ii),Dai Nguyet pipeline (ii),,,,
Phu My - Ho Chi Minh pipeline (iii),Phu My - Ho Chi Minh pipeline (iii),Phu My - Ho Chi Minh pipeline (iii),"62,391,359,814","56,152,223,832",,
"Processing plants, transportation pipes and gas distribution stations (iv)","Processing plants, transportation pipes and gas distribution stations (iv)","Processing plants, transportation pipes and gas distribution stations (iv)","306,548,596,754","248,349,077,007",,
,,,"3,123,544,625,662","2,935,663,434,888",,
