row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
a. Short-term advances to non-related parties,a. Short-term advances to non-related parties,a. Short-term advances to non-related parties,"19,644,247,359","59,583,772,187",,
Nguyen Phuc An Construction Services Trading Company Limited,Nguyen Phuc An Construction Services Trading Company Limited,Nguyen Phuc An Construction Services Trading Company Limited,"5,008,060,000",-,,
Long Dien District Land Fund Development Centre Others,Long Dien District Land Fund Development Centre Others,Long Dien District Land Fund Development Centre Others,"14,636,187,359","32,897,728,823",,
Long Dien District Land Fund Development Centre Others,Long Dien District Land Fund Development Centre Others,Long Dien District Land Fund Development Centre Others,"14,636,187,359","26,686,043,364",,
b. Short-term advances to suppliers as significant related parties (Details stated in Note 36),b. Short-term advances to suppliers as significant related parties (Details stated in Note 36),b. Short-term advances to suppliers as significant related parties (Details stated in Note 36),"23,378,808,653","280,544,439,039",,
,,,"43,023,056,012","340,128,211,226",,
