row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Cost of LPG sold,Cost of LPG sold,Cost of LPG sold,"51,661,227,444,564","49,421,760,012,446",,
Cost of dry gas sold,Cost of dry gas sold,Cost of dry gas sold,"31,666,088,728,409","29,282,080,672,391",,
Cost of LNG sold,Cost of LNG sold,Cost of LNG sold,"12,152,199,679,290","3,357,733,995,787",,
Cost of gas and condensate transportation,Cost of gas and condensate transportation,Cost of gas and condensate transportation,"601,058,625,707","425,325,880,403",,
Cost of condensate sold,Cost of condensate sold,Cost of condensate sold,"515,847,175,340","651,679,940,380",,
Others,Others,Others,"327,462,588,449","173,286,595,120",,
,,,"96,923,884,241,759","83,311,867,096,527",,
