row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,3.041.402.726.668,1.983.514.872.085,3041402726668.0,1983514872085.0
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam,Công ty mẹ > Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam,Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam,3.022.427.875.530,1.927.185.196.764,3022427875530.0,1927185196764.0
Các công ty thành viên thuộc Tập đoàn,Các công ty thành viên thuộc Tập đoàn,Các công ty thành viên thuộc Tập đoàn,Các công ty thành viên thuộc Tập đoàn,Các công ty thành viên thuộc Tập đoàn,,
Tổng Công ty Thâm dò Khai thác Dầu khí,Các công ty thành viên thuộc Tập đoàn > Tổng Công ty Thâm dò Khai thác Dầu khí,Tổng Công ty Thâm dò Khai thác Dầu khí,18.761.672.854,39.838.493.862,18761672854.0,39838493862.0
Liên doanh Việt - Nga Vietsovpetro,Các công ty thành viên thuộc Tập đoàn > Liên doanh Việt - Nga Vietsovpetro,Liên doanh Việt - Nga Vietsovpetro,117.178.284,16.491.181.459,117178284.0,16491181459.0
Tổng Công ty Dầu Việt Nam - CTCP,Các công ty thành viên thuộc Tập đoàn > Tổng Công ty Dầu Việt Nam - CTCP,Tổng Công ty Dầu Việt Nam - CTCP,96.000.000,-,96000000.0,
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Công ty Cổ phần Xăng dầu Dầu khí Hà Nội,Trong đó: > - Công ty Cổ phần Xăng dầu Dầu khí Hà Nội,- Công ty Cổ phần Xăng dầu Dầu khí Hà Nội,96.000.000,-,96000000.0,
Phải trả ngắn hạn khác,Trong đó: > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,32.796.988.191,11.225.931.587,32796988191.0,11225931587.0
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
