row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Interest expense,Interest expense,Interest expense,"185,837,047,236","310,319,540,421",,
Realised foreign exchange loss,Realised foreign exchange loss,Realised foreign exchange loss,"158,724,851,704","325,329,427,004",,
Provision for impairments of investments,Provision for impairments of investments,Provision for impairments of investments,"(44,135,858,796)","70,538,175,419",,
Unrealised foreign exchange loss,Unrealised foreign exchange loss,Unrealised foreign exchange loss,-,"3,355,029,350",,
Others,Others,Others,-,"4,543,685,986",,
,,,"300,426,040,144","714,085,858,180",,
