row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Block B - O Mon Gas Pipelines System,Block B - O Mon Gas Pipelines System,Block B - O Mon Gas Pipelines System,"2,163,649,884,580","1,038,622,727,573",,
Enterprise resource planning system,Enterprise resource planning system,Enterprise resource planning system,"199,065,414,384","115,375,931,164",,
Gas supply lines for Nhon Trach 3 and 4 power plants,Gas supply lines for Nhon Trach 3 and 4 power plants,Gas supply lines for Nhon Trach 3 and 4 power plants,-,"197,391,016,393",,
Others,Others,Others,"164,077,510,662","60,135,290,235",,
,,,"2,526,792,809,626","1,411,524,965,365",,
