row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
Number of shares issued to the public,Number of shares issued to the public,Number of shares issued to the public,"2,412,949,756","2,342,672,919",,
Ordinary shares,Ordinary shares,Ordinary shares,"2,412,949,756","2,342,672,919",,
Preference shares,Preference shares,Preference shares,-,-,,
Number of outstanding shares in circulation,Number of outstanding shares in circulation,Number of outstanding shares in circulation,"2,412,949,756","2,342,672,919",,
Ordinary shares,Ordinary shares,Ordinary shares,"2,412,949,756","2,342,672,919",,
Preference shares,Preference shares,Preference shares,-,-,,
