row_label_raw,row_label_full,Ngân hàng,Mục đích vay,Thời gian trả nợ,Lãi suất,Hình thức đầm bảo,numeric__Mục đích vay,numeric__Thời gian trả nợ,numeric__Lãi suất,numeric__Hình thức đầm bảo
BIDV,BIDV,BIDV,Trả nợ trước hạn cho khoản vay tại Ngân hàng Thương mại Taipei Fubon,Từ ngày 28 tháng 12 năm 2023 đến ngày 29 tháng 6 năm 2030,(i),Tín chấp,,,,
BIDV,BIDV,BIDV,Trả nợ trước hạn cho khoản vay tại Ngân hàng TMCP Đông Nam Á,Từ ngày 02 tháng 4 năm 2024 đến ngày 02 tháng 10 năm 2030,(ii),Tín chấp,,,,
Vietcombank,Vietcombank,Vietcombank,Trả nợ trước hạn cho khoản vay tại Ngân hàng Mizuho Bank,Từ ngày 15 tháng 12 năm 2023 đến ngày 15 tháng 6 năm 2027,(i),Tín chấp,,,,
Vietcombank,Vietcombank,Vietcombank,Trả nợ trước hạn cho khoản vay tại Ngân hàng TMCP Đông Nam Á,Từ ngày 22 tháng 4 năm 2024 đến ngày 22 tháng 4 năm 2030,(ii),Tín chấp,,,,
Vietinbank,Vietinbank,Vietinbank,Trả nợ trước hạn cho khoản vay tại Ngân hàng TMCP Sài Gòn – Hà Nội,Từ ngày 23 tháng 4 năm 2024 đến ngày 23 tháng 8 năm 2028,(ii),Tín chấp,,,,
Agribank,Agribank,Agribank,"Trả nợ trước hạn cho khoản vay tại Ngân hàng TMCP Xuất nhập khẩu Việt Nam, Ngân hàng TNHH MTV Shinhan Việt Nam và Ngân hàng Bangkok Đại Chủng TNHH - Chi nhánh TP. Hồ Chí Minh",Từ ngày 23 tháng 4 năm 2024 đến ngày 23 tháng 4 năm 2030,(iii),Tín chấp,,,,
