row_label_raw,row_label_full,Ông Nguyễn Thanh Bình,Chủ tịch,numeric__Chủ tịch
Ông Phạm Văn Phong,Ông Phạm Văn Phong,Ông Phạm Văn Phong,Thành viên,
Ông Triệu Quốc Tuân,Ông Triệu Quốc Tuân,Ông Triệu Quốc Tuân,Thành viên,
Ông Trần Nhật Huy,Ông Trần Nhật Huy,Ông Trần Nhật Huy,Thành viên (bổ nhiệm ngày 30 tháng 5 năm 2025),
Ông Trịnh Văn Kiêm,Ông Trịnh Văn Kiêm,Ông Trịnh Văn Kiêm,Thành viên (bổ nhiệm ngày 30 tháng 5 năm 2025),
Ông Đỗ Đông Nguyên,Ông Đỗ Đông Nguyên,Ông Đỗ Đông Nguyên,Thành viên độc lập,
Ông Nguyễn Thanh Hảo,Ông Nguyễn Thanh Hảo,Ông Nguyễn Thanh Hảo,Thành viên độc lập,
Bà Võ Thị Thanh Ngọc,Bà Võ Thị Thanh Ngọc,Bà Võ Thị Thanh Ngọc,Thành viên (miễn nhiệm ngày 30 tháng 5 năm 2025),
Ông Trương Hồng Sơn,Ông Trương Hồng Sơn,Ông Trương Hồng Sơn,Thành viên (miễn nhiệm ngày 30 tháng 5 năm 2025),
