row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Within one year,Within one year,Within one year,"779,051,532,366","779,051,532,366",,
In the second year,In the second year,In the second year,"623,451,532,366","779,051,532,366",,
In the third to fifth year,In the third to fifth year,In the third to fifth year,"849,754,417,204","1,473,205,949,570",,
,,,"2,252,257,481,936","3,031,309,014,302",,
