row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Revenue from sales of LPG,Revenue from sales of LPG,Revenue from sales of LPG,"54,845,393,667,415","53,233,751,738,462",,
Revenue from sales of dry gas,Revenue from sales of dry gas,Revenue from sales of dry gas,"40,612,798,525,092","38,264,414,559,105",,
Revenue from sales of LNG,Revenue from sales of LNG,Revenue from sales of LNG,"12,965,751,544,839","3,773,615,699,921",,
Revenue from transportation of gas and condensate,Revenue from transportation of gas and condensate,Revenue from transportation of gas and condensate,"2,389,370,062,789","2,750,393,495,768",,
Revenue from sales of condensate,Revenue from sales of condensate,Revenue from sales of condensate,"965,997,702,786","1,000,531,302,354",,
Others,Others,Others,"470,052,154,492","379,044,492,538",,
,,,"112,249,363,657,413","99,401,751,288,148",,
In which: Revenue from related parties(Details stated in Note 3G),In which: Revenue from related parties(Details stated in Note 3G),In which: Revenue from related parties(Details stated in Note 3G),"43,281,177,479,983","30,871,757,597,331",,
