row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
Foreign currencies,Foreign currencies,Foreign currencies,Foreign currencies,Foreign currencies,,
United States Dollar (USD),United States Dollar (USD),United States Dollar (USD),"1,897,384.07","11,144,244.51",,
Euro (EUR),United States Dollar (USD) > Euro (EUR),Euro (EUR),28.81,28.81,2881.0,2881.0
