row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Opening balance,Opening balance,Opening balance,"625,221,239,088","565,019,640,525",,
Increase during the year,Increase during the year,Increase during the year,"380,273,645,393","377,870,958,269",,
Decrease during the year,Decrease during the year,Decrease during the year,"(298,769,233,997)","(317,669,359,706)",,
Closing balance,Closing balance,Closing balance,"706,725,650,484","625,221,239,088",,
