row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Revenue,Revenue,Revenue,"128,317,338,921","124,501,264,793",,
Cost,Cost,Cost,"(62,628,502,396)","(55,422,444,884)",,
Other expenses,Other expenses,Other expenses,"(312,372,443)","(1,616,664,760)",,
CIT,CIT,CIT,"(13,075,292,816)","(13,492,431,030)",,
Net profit after CIT,Net profit after CIT,Net profit after CIT,"52,301,171,266","53,969,724,119",,
