row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Block B - D Mon Gas Pipelines Project,Block B - D Mon Gas Pipelines Project,Block B - D Mon Gas Pipelines Project,"12,394,382,073,655","13,610,420,042,645",,
Project to expand and increase the capacity of the 1 million tons/year LNG storage facility in Thi Val to 3 million tons/year,Project to expand and increase the capacity of the 1 million tons/year LNG storage facility in Thi Val to 3 million tons/year,Project to expand and increase the capacity of the 1 million tons/year LNG storage facility in Thi Val to 3 million tons/year,"8,827,584,954,426","8,834,962,930,815",,
Enterprise resource planning system,Enterprise resource planning system,Enterprise resource planning system,"16,737,896,646","100,427,379,866",,
,,,"21,238,704,924,727","22,545,810,353,326",,
