row_label_raw,row_label_full,col_0,Closing balance,Closing balance_1,Opening balance,Opening balance_1,numeric__Closing balance,numeric__Closing balance_1,numeric__Opening balance,numeric__Opening balance_1
,,,Cost,VNDCarrying amount,Cost,VNDCarrying amount,,,,
Held-to-maturity investments- Term deposits,Held-to-maturity investments- Term deposits,Held-to-maturity investments- Term deposits,"31,564,871,326,330","31,564,871,326,330","25,981,047,224,416","25,981,047,224,416",,,,
Held-to-maturity investments- Term deposits,Held-to-maturity investments- Term deposits,Held-to-maturity investments- Term deposits,"31,564,871,326,330","31,564,871,326,330","25,981,047,224,416","25,981,047,224,416",,,,
