row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Opening balance,Opening balance,Opening balance,"1,411,524,965,365","1,556,117,193,703",,
Increase during the year,Increase during the year,Increase during the year,"1,379,794,024,844","894,193,380,996",,
Transfers to tangible fixed assets (Note 13),Transfers to tangible fixed assets (Note 13),Transfers to tangible fixed assets (Note 13),"(264,526,180,583)","(1,038,785,609,334)",,
Closing balance,Closing balance,Closing balance,"2,526,792,809,626","1,411,524,965,365",,
