row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2015 > VND,01/01/2015 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2015 > VND,numeric__01/01/2015 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,3.098.121.929.560,3.466.217.585.478,,,3098121929560.0,3466217585478.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,518.493.494.834,770.927.664.834,,3.0,518493494834.0,770927664834.0
111,111,111,1. Tiền,,337.190.219.960,340.160.278.936,,,337190219960.0,340160278936.0
112,112,112,2. Các khoản tương đương tiền,,181.303.274.874,430.767.385.898,,,181303274874.0,430767385898.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,4,448.433.560.889,271.325.737.173,,4.0,448433560889.0,271325737173.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,448.433.560.889,271.325.737.173,,,448433560889.0,271325737173.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.006.793.864.550,1.022.896.544.181,,,1006793864550.0,1022896544181.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,964.049.114.852,914.121.519.657,,5.0,964049114852.0,914121519657.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,42.533.295.302,57.343.228.502,,,42533295302.0,57343228502.0
135,135,135,3. Phải thu về cho vay ngắn hạn,6,33.193.522.700,16.885.120.000,,6.0,33193522700.0,16885120000.0
136,136,136,4. Phải thu ngắn hạn khác,7,12.644.761.572,85.899.512.244,,7.0,12644761572.0,85899512244.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(46.632.565.353),(51.629.924.031),,,-46632565353.0,-51629924031.0
139,139,139,6. Tài sản thiếu chờ xử lý,,1.005.735.477,277.087.809,,,1005735477.0,277087809.0
140,140,140,IV. Hàng tồn kho,9,1.089.029.229.696,1.378.861.337.210,,9.0,1089029229696.0,1378861337210.0
141,141,141,1. Hàng tồn kho,,1.094.473.019.541,1.387.600.833.410,,,1094473019541.0,1387600833410.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(5.443.789.845),(8.739.496.200),,,-5443789845.0,-8739496200.0
150,150,150,V. Tài sản ngắn hạn khác,,35.371.779.591,22.206.302.080,,,35371779591.0,22206302080.0
151,151,151,1. Chi phí trả trước ngắn hạn,13,2.406.586.738,2.380.796.252,,13.0,2406586738.0,2380796252.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,32.948.871.522,18.802.545.278,,,32948871522.0,18802545278.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,15,16.321.331,1.022.960.550,,15.0,16321331.0,1022960550.0
200,200,200,B. TÀI SẢN DÀI HẠN,,1.819.382.361.671,1.680.198.233.075,,,1819382361671.0,1680198233075.0
210,210,210,I. Các khoản phải thu dài hạn,,395.000.000,8.523.772.476,,,395000000.0,8523772476.0
215,215,215,1. Phải thu về cho vay dài hạn,,-,457.724.476,,,,457724476.0
216,216,216,2. Phải thu dài hạn khác,7,395.000.000,8.066.048.000,,7.0,395000000.0,8066048000.0
220,220,220,II. Tài sản cố định,,981.971.979.497,750.065.201.022,,,981971979497.0,750065201022.0
221,221,221,1. Tài sản cố định hữu hình,11,925.140.436.177,675.109.785.964,,11.0,925140436177.0,675109785964.0
222,222,222,- Nguyên giá,,1.715.524.224.347,1.512.780.293.213,,,1715524224347.0,1512780293213.0
223,223,223,- Giá trị hao mòn lũy kế,,(790.383.788.170),(837.670.507.249),,,-790383788170.0,-837670507249.0
227,227,227,2. Tài sản cố định vô hình,12,56.831.543.320,74.955.415.058,,12.0,56831543320.0,74955415058.0
228,228,228,- Nguyên giá,,68.819.552.152,84.863.183.598,,,68819552152.0,84863183598.0
229,229,229,- Giá trị hao mòn lũy kế,,(11.988.008.832),(9.907.768.540),,,-11988008832.0,-9907768540.0
240,240,240,IV. Tài sản dở dang dài hạn,,44.873.799.497,337.570.727.947,,,44873799497.0,337570727947.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,10,44.873.799.497,337.570.727.947,,10.0,44873799497.0,337570727947.0
250,250,250,V. Các khoản đầu tư tài chính dài hạn,4,646.827.240.129,456.640.221.118,,4.0,646827240129.0,456640221118.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,638.870.867.329,449.133.104.318,,,638870867329.0,449133104318.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,8.491.514.600,8.491.514.600,,,8491514600.0,8491514600.0
254,254,254,3. Dự phòng giảm giá đầu tư tài chính dài hạn,,(535.141.800),(984.397.800),,,-535141800.0,-984397800.0
260,260,260,VI. Tài sản dài hạn khác,,145.314.342.548,127.398.310.512,,,145314342548.0,127398310512.0
261,261,261,1. Chi phí trả trước dài hạn,13,143.919.494.156,123.442.256.767,,13.0,143919494156.0,123442256767.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,34.a,1.394.848.392,3.956.053.745,,,1394848392.0,3956053745.0
270,270,270,TỔNG CỘNG TÀI SẢN,,4.917.504.291.231,5.146.415.818.553,,,4917504291231.0,5146415818553.0
