row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Dây cấp điện Việt Nam,Công ty Cổ phần Dây cấp điện Việt Nam,Công ty Cổ phần Dây cấp điện Việt Nam,TP. Hồ Chí Minh,"65,006%","65,006%",Sản xuất kinh doanh dây và cấp điện,,0.65006,0.65006,
Công ty Cổ phần Thiết bị điện (*),Công ty Cổ phần Thiết bị điện (*),Công ty Cổ phần Thiết bị điện (*),Tỉnh Đồng Nai,"65,16%","65,16%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.6516,0.6516,
Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,TP. Hà Nội,"65,84%","65,84%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.6584,0.6584,
Công ty Cổ phần Khí cụ điện 1,Công ty Cổ phần Khí cụ điện 1,Công ty Cổ phần Khí cụ điện 1,TP. Hà Nội,"51,03%","51,03%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.5103,0.5103,
Công ty GELEX Cambodia (1),Công ty GELEX Cambodia (1),Công ty GELEX Cambodia (1),"Phnom Penh, Campuchia","100,00%","100,00%","Kinh doanh, phân phối sản phẩm thiết bị điện",,1.0,1.0,
Công ty Cổ phần Chế tạo Bom Hải Dương (2),Công ty Cổ phần Chế tạo Bom Hải Dương (2),Công ty Cổ phần Chế tạo Bom Hải Dương (2),Tỉnh Hải Dương,"51,25%","51,25%","Sản xuất, chế tạo, kinh doanh máy bơm",,0.5125,0.5125,
