row_label_raw,row_label_full,col_0,Tỷ lệ(%),31/12/2015VND,Tỷ lệ(%)_1,01/01/2015VND,numeric__Tỷ lệ(%),numeric__31/12/2015VND,numeric__Tỷ lệ(%)_1,numeric__01/01/2015VND
Vốn góp của Nhà nước,Vốn góp của Nhà nước,Vốn góp của Nhà nước,"0,00%",-,"87,17%",1.220.448.000.000,0.0,,0.8717,1220448000000.0
Công ty Cổ phần Chứng khoánBản Việt,Công ty Cổ phần Chứng khoánBản Việt,Công ty Cổ phần Chứng khoánBản Việt,"9,68%",150.000.000.000,"0,00%",-,0.0968,150000000000.0,0.0,
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,"90,00%",1.395.000.000.000,"12,47%",174.552.000.000,0.9,1395000000000.0,0.1247,174552000000.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,"0,32%",5.000.000.000,"0,36%",5.000.000.000,0.0032,5000000000.0,0.0036,5000000000.0
,,,100%,1.550.000.000.000,100%,1.400.000.000.000,1.0,1550000000000.0,1.0,1400000000000.0
