row_label_raw,row_label_full,Ông,Nguyễn Hoa Cương,Chủ tịch,numeric__Nguyễn Hoa Cương,numeric__Chủ tịch
Ông,Ông,Ông,Nguyễn Trọng Tiếu,Thành viên,,
Ông,Ông,Ông,Phạm Mạnh Hà,Thành viên,,
Ông,Ông,Ông,Đỗ Văn Chính,Thành viên,,
Bà,Bà,Bà,Nguyễn Thị Bích Ngọc,Thành viên,,
