row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Kinh doanh Vật tư Thibidi (*),Công ty Cổ phần Kinh doanh Vật tư Thibidi (*),Công ty Cổ phần Kinh doanh Vật tư Thibidi (*),Tình Đồng Nai,"33,23%","51,00%","Kinh doanh, phân phối sản phẩm thiết bị điện",,0.3323,0.51,
Công ty Liên doanh Thibidi (Cambodia) (*),Công ty Liên doanh Thibidi (Cambodia) (*),Công ty Liên doanh Thibidi (Cambodia) (*),"Phnom Penh, Campuchia","53,59%","100,00%","Kinh doanh, phân phối sản phẩm thiết bị điện",,0.5359,1.0,
Công ty Cổ phần Điện cơ Hà Nội,Công ty Cổ phần Điện cơ Hà Nội,Công ty Cổ phần Điện cơ Hà Nội,TP. Hồ Chí Minh,"51,75%","78,48%",Sản xuất và kinh doanh sản phẩm ngành điện,,0.5175,0.7848,
Trường Cao đẳng Công nghệ Hà Nội,Trường Cao đẳng Công nghệ Hà Nội,Trường Cao đẳng Công nghệ Hà Nội,TP. Hà Nội,"35,94%","54,59%","Đào tạo, bồi dưỡng cao đẳng và dạy nghề",,0.3594,0.5459,
Công ty TNHH Cadivi Đồng Nai,Công ty TNHH Cadivi Đồng Nai,Công ty TNHH Cadivi Đồng Nai,Tình Đồng Nai,"65,09%","100,00%","Kinh doanh, phân phối sản phẩm thiết bị điện",,0.6509,1.0,
