row_label_raw,row_label_full,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi",31/12/2015 > Giá gốcVND > 56.841.893.540,31/12/2015 > Giá trị có thể thu hồiVND > 54.471.637.882,01/01/2015 > Giá gốcVND > 67.157.207.059,01/01/2015 > Giá trị có thể thu hồiVND > 55.589.711.813,numeric__31/12/2015 > Giá gốcVND > 56.841.893.540,numeric__31/12/2015 > Giá trị có thể thu hồiVND > 54.471.637.882,numeric__01/01/2015 > Giá gốcVND > 67.157.207.059,numeric__01/01/2015 > Giá trị có thể thu hồiVND > 55.589.711.813
Công ty Cổ phần Sản xuất Thanh Vân,Công ty Cổ phần Sản xuất Thanh Vân,Công ty Cổ phần Sản xuất Thanh Vân,19.260.526.417,19.260.526.417,19.289.526.417,19.289.526.417,19260526417.0,19260526417.0,19289526417.0,19289526417.0
RMM METALLHANDEL GMBH,RMM METALLHANDEL GMBH,RMM METALLHANDEL GMBH,6.871.886.896,6.871.886.896,6.871.886.896,6.871.886.896,6871886896.0,6871886896.0,6871886896.0,6871886896.0
Công ty Cổ phần điện Sống Thần,Công ty Cổ phần điện Sống Thần,Công ty Cổ phần điện Sống Thần,-,-,2.054.418.077,2.054.418.077,,,2054418077.0,2054418077.0
Công ty TNHH Xây dựng Hải Long,Công ty TNHH Xây dựng Hải Long,Công ty TNHH Xây dựng Hải Long,-,-,2.511.834.934,2.511.834.934,,,2511834934.0,2511834934.0
Các khoản khác,Các khoản khác,Các khoản khác,30.709.480.227,28.339.224.569,36.429.540.735,24.862.045.489,30709480227.0,28339224569.0,36429540735.0,24862045489.0
,,,56.841.893.540,54.471.637.882,67.157.207.059,55.589.711.813,56841893540.0,54471637882.0,67157207059.0,55589711813.0
