row_label_raw,row_label_full,Nợ quá hạnCông ty TNHHĐệt May Hoàng AnhCông ty Cổ phầnTập đoàn An PhátCông ty Cổ phầnĐầu tư Thương mại và Xuất nhập khẩuHà ĐôngCác khách hàng khác,Thời gian quá hạn > Trên 3 năm > Trên 2 năm,31/12/2018 > Giá gốc VND > 34.945.572.750 > 40.343.792.764 > 29.931.566.760 > 227.110.520.085,31/12/2018 > Dự phòng VND > (34.945.572.750) > (40.293.065.415) > (29.931.566.760) > (219.587.502.939),31/12/2018 > Giá trị có thể thu hồi VND > - > 50.727.349 > - > 7.523.017.146,Thời gian quá hạn > Trên 3 năm > Trên 2 năm_1,1/1/2018 > Giá gốc VND > 35.500.072.750 > 40.343.792.764 > 29.931.566.760 > 224.633.245.898,1/1/2018 > Dự phòng VND > (34.961.801.031) > (39.966.906.135) > (29.931.566.760) > (191.357.183.069),1/1/2018 > Giá trị có thể thu hồi VND > 538.271.719 > 376.886.629 > - > 33.276.062.829,numeric__Thời gian quá hạn > Trên 3 năm > Trên 2 năm,numeric__31/12/2018 > Giá gốc VND > 34.945.572.750 > 40.343.792.764 > 29.931.566.760 > 227.110.520.085,numeric__31/12/2018 > Dự phòng VND > (34.945.572.750) > (40.293.065.415) > (29.931.566.760) > (219.587.502.939),numeric__31/12/2018 > Giá trị có thể thu hồi VND > - > 50.727.349 > - > 7.523.017.146,numeric__Thời gian quá hạn > Trên 3 năm > Trên 2 năm_1,numeric__1/1/2018 > Giá gốc VND > 35.500.072.750 > 40.343.792.764 > 29.931.566.760 > 224.633.245.898,numeric__1/1/2018 > Dự phòng VND > (34.961.801.031) > (39.966.906.135) > (29.931.566.760) > (191.357.183.069),numeric__1/1/2018 > Giá trị có thể thu hồi VND > 538.271.719 > 376.886.629 > - > 33.276.062.829
Nợ quá hạnCông ty TNHHĐệt May Hoàng AnhCông ty Cổ phầnTập đoàn An PhátCông ty Cổ phầnĐầu tư Thương mại và Xuất nhập khẩuHà ĐôngCác khách hàng khác,Nợ quá hạnCông ty TNHHĐệt May Hoàng AnhCông ty Cổ phầnTập đoàn An PhátCông ty Cổ phầnĐầu tư Thương mại và Xuất nhập khẩuHà ĐôngCác khách hàng khác,Nợ quá hạnCông ty TNHHĐệt May Hoàng AnhCông ty Cổ phầnTập đoàn An PhátCông ty Cổ phầnĐầu tư Thương mại và Xuất nhập khẩuHà ĐôngCác khách hàng khác,,332.331.452.359,(324.757.707.864),7.573.744.495,,330.408.678.172,(296.217.456.995),34.191.221.177,,332331452359.0,-324757707864.0,7573744495.0,,330408678172.0,-296217456995.0,34191221177.0
Nợ trong hạn nhưngkhó có khả năng thu hồiCông ty Cổ phầnĐệt May Liên Phương,Nợ trong hạn nhưngkhó có khả năng thu hồiCông ty Cổ phầnĐệt May Liên Phương,Nợ trong hạn nhưngkhó có khả năng thu hồiCông ty Cổ phầnĐệt May Liên Phương,,119.322.594.796,(119.322.594.796),-,,119.322.594.796,(119.322.594.796),-,,119322594796.0,-119322594796.0,,,119322594796.0,-119322594796.0,
Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,,,(324.757.707.864),,,,(296.217.456.995),,,,-324757707864.0,,,,-296217456995.0,
Dự phòng phải thu khó đòi – dài hạn,Dự phòng phải thu khó đòi – dài hạn,Dự phòng phải thu khó đòi – dài hạn,,,(119.322.594.796),,,,(119.322.594.796),,,,-119322594796.0,,,,-119322594796.0,
