row_label_raw,row_label_full,Tổng Công ty Cổ phần Phong PhúPhân xưởng mayKhuôn viên nhà 14 Nam Kỳ Khởi Nghĩa - Lâm Đồng - Đà LạtDự án Khăn bông và Vải denimDự án đầu tư khu du lịch nghĩ dưỡng Phong Phú- Lagi - Bình Thuận > Công ty TNHH Tổng Công ty Đệt May Miền Nam - VinatexNhà cửa,31/12/2018VND > 5.217.294.8756.993.979.46616.139.806.4963.710.986.028 > -,1/1/2018VND > 4.454.392.72835.858.232.996273.345.490.1723.682.535.775 > 2.706.071.236,numeric__31/12/2018VND > 5.217.294.8756.993.979.46616.139.806.4963.710.986.028 > -,numeric__1/1/2018VND > 4.454.392.72835.858.232.996273.345.490.1723.682.535.775 > 2.706.071.236
Công ty TNHH Tổng Công ty Đệt May Miền Bắc - VinatexNhà máy Mây Tuyên Quang,Công ty TNHH Tổng Công ty Đệt May Miền Bắc - VinatexNhà máy Mây Tuyên Quang,Công ty TNHH Tổng Công ty Đệt May Miền Bắc - VinatexNhà máy Mây Tuyên Quang,-,175.715.028.726,,175715028726.0
Công ty Cổ phần Phát triển hạ tầng Đệt may Phó NốiHệ thống xử lý nước thải,Công ty Cổ phần Phát triển hạ tầng Đệt may Phó NốiHệ thống xử lý nước thải,Công ty Cổ phần Phát triển hạ tầng Đệt may Phó NốiHệ thống xử lý nước thải,16.061.813.845,8.555.268.633,16061813845.0,8555268633.0
"Công ty Cổ phần Đệt May Hoàng Thị LoanMáy móc, thiết bị chưa lắp đặt","Công ty Cổ phần Đệt May Hoàng Thị LoanMáy móc, thiết bị chưa lắp đặt","Công ty Cổ phần Đệt May Hoàng Thị LoanMáy móc, thiết bị chưa lắp đặt",25.863.971.739,-,25863971739.0,
Các công trình khác,Các công trình khác,Các công trình khác,55.713.597.973,54.947.341.636,55713597973.0,54947341636.0
,,,690.509.110.384,1.292.091.470.162,690509110384.0,1292091470162.0
