row_label_raw,row_label_full,col_0,Chi phí di dòi VND,Khác VND,Tổng cộng VND,numeric__Chi phí di dòi VND,numeric__Khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,68.001.284.965,2.980.966.750,70.982.251.715,68001284965.0,2980966750.0,70982251715.0
Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,-,(305.874.125),(305.874.125),,-305874125.0,-305874125.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,68.001.284.965,2.675.092.625,70.676.377.590,68001284965.0,2675092625.0,70676377590.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,,
Dự phòng phải trả dài hạn,Trong đó: > Dự phòng phải trả dài hạn,Dự phòng phải trả dài hạn,68.001.284.965,2.675.092.625,70.676.377.590,68001284965.0,2675092625.0,70676377590.0
