row_label_raw,row_label_full,Số cổ phiếu,31/12/2018 VND,%,Số cổ phiếu_1,1/1/2018 VND,%_1,numeric__31/12/2018 VND,numeric__%,numeric__Số cổ phiếu_1,numeric__1/1/2018 VND,numeric__%_1
267.438.100,267.438.100,267.438.100,2.674.381.000.000,"53,49%",267.438.100,2.674.381.000.000,"53,49%",2674381000000.0,0.5349,267438100.0,2674381000000.0,0.5349
35.000.000,35.000.000,35.000.000,350.000.000.000,"7,00%",70.000.000,700.000.000.000,"14,00%",350000000000.0,0.07,70000000.0,700000000000.0,0.14
50.000.000,50.000.000,50.000.000,500.000.000.000,"10,00%",50.000.000,500.000.000.000,"10,00%",500000000000.0,0.1,50000000.0,500000000000.0,0.1
65.000.000,65.000.000,65.000.000,650.000.000.000,"13,00%",15.000.000,150.000.000.000,"3,00%",650000000000.0,0.13,15000000.0,150000000000.0,0.03
30.000.000,30.000.000,30.000.000,300.000.000.000,"6,00%",30.000.000,300.000.000.000,"6,00%",300000000000.0,0.06,30000000.0,300000000000.0,0.06
52.561.900,52.561.900,52.561.900,525.619.000.000,"10,51%",67.561.900,675.619.000.000,"13,51%",525619000000.0,0.1051,67561900.0,675619000000.0,0.1351
500.000.000,500.000.000,500.000.000,5.000.000.000.000,100%,500.000.000,5.000.000.000.000,100%,5000000000000.0,1.0,500000000.0,5000000000000.0,1.0
