row_label_raw,row_label_full,col_0,1/1/2018 > Giá trị ghi số VND,1/1/2018 > Số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,31/12/2018 > Giá trị ghi số VND,31/12/2018 > Số có khả năng trả nợ VND,numeric__1/1/2018 > Giá trị ghi số VND,numeric__1/1/2018 > Số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__31/12/2018 > Giá trị ghi số VND,numeric__31/12/2018 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,4.232.532.104.576,4.232.532.104.576,14.618.310.261.954,(13.844.022.475.124),5.006.819.891.406,5.006.819.891.406,4232532104576.0,4232532104576.0,14618310261954.0,-13844022475124.0,5006819891406.0,5006819891406.0
Vay dài hạn đến hạn trả (Thuyết minh 26(b)(i)),Vay dài hạn đến hạn trả (Thuyết minh 26(b)(i)),Vay dài hạn đến hạn trả (Thuyết minh 26(b)(i)),459.059.762.177,459.059.762.177,445.838.796.176,(334.899.800.115),569.998.758.238,569.998.758.238,459059762177.0,459059762177.0,445838796176.0,-334899800115.0,569998758238.0,569998758238.0
Trái phiếu thường dài hạn đến hạn trả (Thuyết minh 26(b)(ii)),Trái phiếu thường dài hạn đến hạn trả (Thuyết minh 26(b)(ii)),Trái phiếu thường dài hạn đến hạn trả (Thuyết minh 26(b)(ii)),114.000.000.000,114.000.000.000,130.000.000.000,(114.000.000.000),130.000.000.000,130.000.000.000,114000000000.0,114000000000.0,130000000000.0,-114000000000.0,130000000000.0,130000000000.0
Nợ gốc thuê tài chính đến hạn trả trong vòng 12 tháng,Nợ gốc thuê tài chính đến hạn trả trong vòng 12 tháng,Nợ gốc thuê tài chính đến hạn trả trong vòng 12 tháng,20.003.297.190,20.003.297.190,20.135.378.560,(20.011.258.918),20.127.416.832,20.127.416.832,20003297190.0,20003297190.0,20135378560.0,-20011258918.0,20127416832.0,20127416832.0
Nợ dài hạn khác đến hạn trả trong vòng 12 tháng,Nợ dài hạn khác đến hạn trả trong vòng 12 tháng,Nợ dài hạn khác đến hạn trả trong vòng 12 tháng,880.410.000,880.410.000,880.410.000,(880.410.000),880.410.000,880.410.000,880410000.0,880410000.0,880410000.0,-880410000.0,880410000.0,880410000.0
,,,4.826.475.573.943,4.826.475.573.943,15.215.164.846.690,(14.313.813.944.157),5.727.826.476.476,5.727.826.476.476,4826475573943.0,4826475573943.0,15215164846690.0,-14313813944157.0,5727826476476.0,5727826476476.0
