row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2018 VND > 93.329.282.491 > 1.496.319.038.319,2017 VND > (1.798.094.784) > 1.496.458.060.972,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2018 VND > 93.329.282.491 > 1.496.319.038.319,numeric__2017 VND > (1.798.094.784) > 1.496.458.060.972
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,1.403.526.416,1.659.072.131,61.0,,1403526416.0,1659072131.0
Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),70,6,1.591.051.847.226,1.496.319.038.319,70.0,6.0,1591051847226.0,1496319038319.0
