row_label_raw,row_label_full,col_0,Thuế suất,31/12/2018 VND,1/1/2018 VND,numeric__Thuế suất,numeric__31/12/2018 VND,numeric__1/1/2018 VND
Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,,,
Tài sản cố định,Tài sản thuế thu nhập hoãn lại: > Tài sản cố định,Tài sản cố định,20%,1.479.176.660,1.479.176.660,0.2,1479176660.0,1479176660.0
Các khoản mục khác,Tài sản thuế thu nhập hoãn lại: > Các khoản mục khác,Các khoản mục khác,20%,4.514.194.066,4.235.883.352,0.2,4514194066.0,4235883352.0
Tổng tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại: > Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,,5.993.370.726,5.715.060.012,,5993370726.0,5715060012.0
Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,,,
Các khoản dự phòng,Thuế thu nhập hoãn lại phải trả: > Các khoản dự phòng,Các khoản dự phòng,20%,55.700.980.180,61.104.288.874,0.2,55700980180.0,61104288874.0
Tổng thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả: > Tổng thuế thu nhập hoãn lại phải trả,Tổng thuế thu nhập hoãn lại phải trả,,55.700.980.180,61.104.288.874,,55700980180.0,61104288874.0
