row_label_raw,row_label_full,col_0,31/12/2017 > Giá gốcVND,31/12/2017 > Giá trị có thểthu hồiVND,01/01/2017 > Giá gốcVND,01/01/2017 > Giá trị có thểthu hồiVND,numeric__31/12/2017 > Giá gốcVND,numeric__31/12/2017 > Giá trị có thểthu hồiVND,numeric__01/01/2017 > Giá gốcVND,numeric__01/01/2017 > Giá trị có thểthu hồiVND
Công ty Xây lắp 665 - Bộ Quốc phòng,Công ty Xây lắp 665 - Bộ Quốc phòng,Công ty Xây lắp 665 - Bộ Quốc phòng,252.468.507,-,252.468.507,-,252468507.0,,252468507.0,
Cộng,Cộng,Cộng,252.468.507,-,252.468.507,-,252468507.0,,252468507.0,
