row_label_raw,row_label_full,Ông Tô Như Toàn,Chủ tịch HĐQT,col_2,numeric__Chủ tịch HĐQT,numeric__col_2
Ông Tô Như Thắng,Ông Tô Như Thắng,Ông Tô Như Thắng,Thành viên HĐQT,,,
Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Thành viên HĐQT,Miễn nhiệm ngày 14/08/2017,,
Ông Ngô Đức Long,Ông Ngô Đức Long,Ông Ngô Đức Long,Thành viên HĐQT,Bổ nhiệm ngày 14/08/2017,,
Bà Nguyễn Diệu Tú,Bà Nguyễn Diệu Tú,Bà Nguyễn Diệu Tú,Thành viên HĐQT,Bổ nhiệm ngày 14/08/2017,,
Ông Chu Đức Lượng,Ông Chu Đức Lượng,Ông Chu Đức Lượng,Thành viên HĐQT,Bổ nhiệm ngày 14/08/2017,,
Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Thành viên HĐQT,Bổ nhiệm ngày 14/08/2017,,
