row_label_raw,row_label_full,col_0,Giá trị ghi số > 31/12/2017,Giá trị ghi số > 31/12/2017_1,Giá trị ghi số > 01/01/2017,Giá trị ghi số > 01/01/2017_1,numeric__Giá trị ghi số > 31/12/2017,numeric__Giá trị ghi số > 31/12/2017_1,numeric__Giá trị ghi số > 01/01/2017,numeric__Giá trị ghi số > 01/01/2017_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,,,
Tiền và các khoản tương đương tiền,Tài sản tài chính > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,195.089.629.972,-,94.923.320.849,-,195089629972.0,,94923320849.0,
Phải thu khách hàng,Tài sản tài chính > Phải thu khách hàng,Phải thu khách hàng,240.642.055.914,(252.468.507),346.174.707.918,(252.468.507),240642055914.0,-252468507.0,346174707918.0,-252468507.0
Phải thu về cho vay,Tài sản tài chính > Phải thu về cho vay,Phải thu về cho vay,4.000.000.000,-,4.825.000.000,-,4000000000.0,,4825000000.0,
Phải thu khác,Tài sản tài chính > Phải thu khác,Phải thu khác,452.694.977.153,-,138.194.227.990,-,452694977153.0,,138194227990.0,
Đầu tư tài chính,Tài sản tài chính > Đầu tư tài chính,Đầu tư tài chính,1.157.578.303.175,-,694.723.438.175,-,1157578303175.0,,694723438175.0,
Cộng,Tài sản tài chính > Cộng,Cộng,2.050.004.966.214,(252.468.507),1.278.840.694.932,(252.468.507),2050004966214.0,-252468507.0,1278840694932.0,-252468507.0
