row_label_raw,row_label_full,col_0,Năm 2017VND,Năm 2016VND,numeric__Năm 2017VND,numeric__Năm 2016VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,516.639.797.964,23.393.958.065,516639797964.0,23393958065.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,470.397.829.009,26.631.767.964,470397829009.0,26631767964.0
Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,46.241.968.955,(3.237.809.899),46241968955.0,-3237809899.0
Các khoản điều chỉnh lợi nhuận kế toán để xác định thu nhập chịu thuế TNDN,Các khoản điều chỉnh lợi nhuận kế toán để xác định thu nhập chịu thuế TNDN,Các khoản điều chỉnh lợi nhuận kế toán để xác định thu nhập chịu thuế TNDN,41.095.408.947,6.090.626.384,41095408947.0,6090626384.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,11.707.766.594,1.149.786.384,11707766594.0,1149786384.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,11.707.766.594,1.149.786.384,11707766594.0,1149786384.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,-,-,,
Hoạt động kinh doanh khác,Các khoản điều chỉnh giảm > Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,29.387.642.353,4.940.840.000,29387642353.0,4940840000.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh giảm > Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,29.387.642.353,4.940.840.000,29387642353.0,4940840000.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,-,-,,
Các khoản lỗ được kết chuyển,Các khoản điều chỉnh giảm > Các khoản lỗ được kết chuyển,Các khoản lỗ được kết chuyển,(38.795.874.342),-,-38795874342.0,
Hoạt động kinh doanh khác,Các khoản điều chỉnh giảm > Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,(38.795.874.342),-,-38795874342.0,
Thu nhập tính thuế TNDN,Các khoản điều chỉnh giảm > Thu nhập tính thuế TNDN,Thu nhập tính thuế TNDN,518.939.332.569,29.484.584.449,518939332569.0,29484584449.0
Hoạt động kinh doanh bất động sản,Các khoản điều chỉnh giảm > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,482.105.595.603,27.781.554.348,482105595603.0,27781554348.0
Hoạt động kinh doanh khác,Các khoản điều chỉnh giảm > Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,36.833.736.966,1.703.030.101,36833736966.0,1703030101.0
Thuế suất thuế TNDN,Thuế suất thuế TNDN,Thuế suất thuế TNDN,,,,
Hoạt động kinh doanh bất động sản,Thuế suất thuế TNDN > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,20%,20%,0.2,0.2
Hoạt động kinh doanh khác,Thuế suất thuế TNDN > Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,20%,20%,0.2,0.2
Thuế TNDN,Thuế suất thuế TNDN > Thuế TNDN,Thuế TNDN,103.787.866.514,5.896.916.890,103787866514.0,5896916890.0
Hoạt động kinh doanh bất động sản,Thuế suất thuế TNDN > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,96.421.119.121,5.556.310.870,96421119121.0,5556310870.0
Hoạt động kinh doanh khác,Thuế suất thuế TNDN > Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,7.366.747.393,340.606.020,7366747393.0,340606020.0
Chi phí thuế TNDN tính trên TNCT năm hiện hành,Thuế suất thuế TNDN > Chi phí thuế TNDN tính trên TNCT năm hiện hành,Chi phí thuế TNDN tính trên TNCT năm hiện hành,103.787.866.514,5.896.916.890,103787866514.0,5896916890.0
