row_label_raw,row_label_full,Tên công ty,Mã doanh nghiệp,Vốn điều lệ (VND),Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,numeric__Mã doanh nghiệp,numeric__Vốn điều lệ (VND),numeric__Địa chỉ trụ sở chính,numeric__Hoạt động kinh doanh chính
Công ty TNHH MTV Đầu tư Văn Phú Giăng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giăng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giăng Võ,0106746133,428.000.000.000,"Số 177 Trung Kính, quận Cầu Giấy, Tp. Hà Nội",Kinh doanh bất động sản,106746133.0,428000000000.0,,
Công ty CP Đầu tư Văn Phú - Land (i),Công ty CP Đầu tư Văn Phú - Land (i),Công ty CP Đầu tư Văn Phú - Land (i),0103015142,258.000.000.000,"Số 177 Trung Kính, quận Cầu Giấy, Tp. Hà Nội",Kinh doanh bất động sản,103015142.0,258000000000.0,,
Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,0106349520,83.500.000.000,"Số 177 Trung Kính, quận Cầu Giấy, Tp. Hà Nội","Kinh doanh bất động sản, xây lắp",106349520.0,83500000000.0,,
Công ty CP Đầu tư Văn Phú số 2,Công ty CP Đầu tư Văn Phú số 2,Công ty CP Đầu tư Văn Phú số 2,0107284467,185.000.000.000,"Số 177 Trung Kính, quận Cầu Giấy, Tp. Hà Nội",Kinh doanh bất động sản,107284467.0,185000000000.0,,
