row_label_raw,row_label_full,col_0,31/12/2017 > Giá trịVND,31/12/2017 > Số có khànăng trả nợVND,01/01/2017 > Giá trịVND,01/01/2017 > Số có khànăng trả nợVND,numeric__31/12/2017 > Giá trịVND,numeric__31/12/2017 > Số có khànăng trả nợVND,numeric__01/01/2017 > Giá trịVND,numeric__01/01/2017 > Số có khànăng trả nợVND
Công ty TNHH Bình Yên,Công ty TNHH Bình Yên,Công ty TNHH Bình Yên,1.588.510.919,1.588.510.919,12.888.510.919,12.888.510.919,1588510919.0,1588510919.0,12888510919.0,12888510919.0
Công ty CP Đầu tư VănPhú số 1,Công ty CP Đầu tư VănPhú số 1,Công ty CP Đầu tư VănPhú số 1,24.726.859.000,24.726.859.000,24.462.464.000,24.462.464.000,24726859000.0,24726859000.0,24462464000.0,24462464000.0
Phải trả cho các đốitương khác,Phải trả cho các đốitương khác,Phải trả cho các đốitương khác,58.080.899.819,58.080.899.819,63.842.404.123,63.842.404.123,58080899819.0,58080899819.0,63842404123.0,63842404123.0
Cộng,Cộng,Cộng,84.396.269.738,84.396.269.738,101.193.379.042,101.193.379.042,84396269738.0,84396269738.0,101193379042.0,101193379042.0
