row_label_raw,row_label_full,col_0,31/12/2017VND,01/01/2017VND,numeric__31/12/2017VND,numeric__01/01/2017VND
Tiền mặt,Tiền mặt,Tiền mặt,21.471.174.287,8.065.236.118,21471174287.0,8065236118.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,103.618.455.685,18.858.084.731,103618455685.0,18858084731.0
Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long,Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long,Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long,48.920.703.959,18.373.468.507,48920703959.0,18373468507.0
Ngân hàng TNHH Indovina - CN Thiên Long,Ngân hàng TNHH Indovina - CN Thiên Long,Ngân hàng TNHH Indovina - CN Thiên Long,53.366.017.123,465.780.190,53366017123.0,465780190.0
Ngân hàng TMCP Ngoại thương Việt Nam - CN Hà Tây,Ngân hàng TMCP Ngoại thương Việt Nam - CN Hà Tây,Ngân hàng TMCP Ngoại thương Việt Nam - CN Hà Tây,1.331.734.603,8.011.928,1331734603.0,8011928.0
Các Ngân hàng khác,Các Ngân hàng khác,Các Ngân hàng khác,-,10.824.106,,10824106.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,70.000.000.000,68.000.000.000,70000000000.0,68000000000.0
Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),70.000.000.000,68.000.000.000,70000000000.0,68000000000.0
- Ngân hàng TNHH Indovina - CN Thiên Long,- Ngân hàng TNHH Indovina - CN Thiên Long,- Ngân hàng TNHH Indovina - CN Thiên Long,50.000.000.000,50.000.000.000,50000000000.0,50000000000.0
- Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long,- Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long,- Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long,-,18.000.000.000,,18000000000.0
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Hai Bà Trung,- Ngân hàng TMCP ĐT&PT Việt Nam - CN Hai Bà Trung,- Ngân hàng TMCP ĐT&PT Việt Nam - CN Hai Bà Trung,20.000.000.000,-,20000000000.0,
Cộng,Cộng,Cộng,195.089.629.972,94.923.320.849,195089629972.0,94923320849.0
