row_label_raw,row_label_full,col_0,31/12/2017 > Giá trịVND,31/12/2017 > Số có khảnăng trả nợVND,01/01/2017 > Giá trịVND,01/01/2017 > Số có khảnăng trả nợVND,numeric__31/12/2017 > Giá trịVND,numeric__31/12/2017 > Số có khảnăng trả nợVND,numeric__01/01/2017 > Giá trịVND,numeric__01/01/2017 > Số có khảnăng trả nợVND
Công ty TNHH MTV ĐTVăn Phú-Trung Kinh (i),Công ty TNHH MTV ĐTVăn Phú-Trung Kinh (i),Công ty TNHH MTV ĐTVăn Phú-Trung Kinh (i),-,-,362.318.636.432,362.318.636.432,,,362318636432.0,362318636432.0
Nhận góp vốn hợp táckinh doanh - Công ty CPVăn Phú-Holdings,Nhận góp vốn hợp táckinh doanh - Công ty CPVăn Phú-Holdings,Nhận góp vốn hợp táckinh doanh - Công ty CPVăn Phú-Holdings,-,-,25.600.000.000,25.600.000.000,,,25600000000.0,25600000000.0
Nhận góp vốn thực hiệndự án BT Sài Gòn,Nhận góp vốn thực hiệndự án BT Sài Gòn,Nhận góp vốn thực hiệndự án BT Sài Gòn,19.747.290.000,19.747.290.000,-,-,19747290000.0,19747290000.0,,
Cộng,Cộng,Cộng,19.747.290.000,19.747.290.000,387.918.636.432,387.918.636.432,19747290000.0,19747290000.0,387918636432.0,387918636432.0
